 7.68700E+17   2.53613E+06 
 7.74270E+17   2.83569E+06 
 7.79870E+17   3.16696E+06 
 7.85490E+17   3.53168E+06 
 7.91130E+17   3.93189E+06 
 7.96790E+17   4.36938E+06 
 8.02470E+17   4.84546E+06 
 8.08170E+17   5.36062E+06 
 8.13890E+17   5.91414E+06 
 8.19630E+17   6.50347E+06 
 8.25390E+17   7.12323E+06 
 8.31170E+17   7.76370E+06 
 8.36970E+17   8.40829E+06 
 8.42790E+17   9.02847E+06 
 8.48630E+17   9.57401E+06 
 8.54490E+17   9.94639E+06 
 8.60370E+17   9.89567E+06 
 8.66270E+17   8.03041E+06 
 8.72190E+17   8.92921E+06 
 8.78130E+17   9.91920E+06 
 8.84090E+17   1.10078E+07 
 8.90070E+17   1.22022E+07 
 8.96080E+17   1.35121E+07 
 9.02100E+17   1.49401E+07 
 9.08140E+17   1.64943E+07 
 9.14200E+17   1.81798E+07 
 9.20290E+17   2.00025E+07 
 9.26390E+17   2.19563E+07 
 9.32510E+17   2.40392E+07 
 9.38650E+17   2.62399E+07 
 9.44820E+17   2.85399E+07 
 9.51000E+17   3.08944E+07 
 9.57200E+17   3.32443E+07 
 9.63430E+17   3.54882E+07 
 9.69670E+17   3.74347E+07 
 9.75940E+17   3.87288E+07 
 9.82220E+17   3.84316E+07 
 9.88520E+17   3.20651E+07 
 9.94850E+17   3.53524E+07 
 1.00120E+18   3.89407E+07 
 1.00760E+18   4.28691E+07 
 1.01390E+18   4.70573E+07 
 1.02030E+18   5.16525E+07 
 1.02680E+18   5.66819E+07 
 1.03320E+18   6.19975E+07 
 1.03970E+18   6.77639E+07 
 1.04620E+18   7.38900E+07 
 1.05270E+18   8.03495E+07 
 1.05920E+18   8.70944E+07 
 1.06570E+18   9.40446E+07 
 1.07230E+18   1.01180E+08 
 1.07890E+18   1.08182E+08 
 1.08550E+18   1.14696E+08 
 1.09210E+18   1.20108E+08 
 1.09880E+18   1.23196E+08 
 1.10550E+18   1.20019E+08 
 1.11210E+18   1.05742E+08 
 1.11880E+18   1.15715E+08 
 1.12560E+18   1.26644E+08 
 1.13230E+18   1.38243E+08 
 1.13910E+18   1.50887E+08 
 1.14590E+18   1.64427E+08 
 1.15270E+18   1.78868E+08 
 1.15950E+18   1.94196E+08 
 1.16640E+18   2.10610E+08 
 1.17320E+18   2.27549E+08 
 1.18010E+18   2.45360E+08 
 1.18700E+18   2.63561E+08 
 1.19400E+18   2.82034E+08 
 1.20090E+18   2.99645E+08 
 1.20790E+18   3.15883E+08 
 1.21490E+18   3.28644E+08 
 1.22190E+18   3.33962E+08 
 1.22890E+18   3.17256E+08 
 1.23600E+18   2.96832E+08 
 1.24300E+18   3.22580E+08 
 1.25010E+18   3.50562E+08 
 1.25720E+18   3.80473E+08 
 1.26440E+18   4.12808E+08 
 1.27150E+18   4.46653E+08 
 1.27870E+18   4.82911E+08 
 1.28590E+18   5.20989E+08 
 1.29310E+18   5.60665E+08 
 1.30030E+18   6.01571E+08 
 1.30760E+18   6.43713E+08 
 1.31480E+18   6.85040E+08 
 1.32210E+18   7.25246E+08 
 1.32950E+18   7.61810E+08 
 1.33680E+18   7.89348E+08 
 1.34410E+18   7.98792E+08 
 1.35150E+18   7.47738E+08 
 1.35890E+18   7.23483E+08 
 1.36630E+18   7.82688E+08 
 1.37380E+18   8.46625E+08 
 1.38120E+18   9.13630E+08 
 1.38870E+18   9.85486E+08 
 1.39620E+18   1.06119E+09 
 1.40370E+18   1.14049E+09 
 1.41120E+18   1.22292E+09 
 1.41880E+18   1.30892E+09 
 1.42640E+18   1.39624E+09 
 1.43390E+18   1.48198E+09 
 1.44160E+18   1.56675E+09 
 1.44920E+18   1.64267E+09 
 1.45690E+18   1.70353E+09 
 1.46450E+18   1.73077E+09 
 1.47220E+18   1.66379E+09 
 1.47990E+18   1.56202E+09 
 1.48770E+18   1.68383E+09 
 1.49540E+18   1.81132E+09 
 1.50320E+18   1.94778E+09 
 1.51100E+18   2.09143E+09 
 1.51880E+18   2.24187E+09 
 1.52670E+18   2.40045E+09 
 1.53450E+18   2.56201E+09 
 1.54240E+18   2.72895E+09 
 1.55030E+18   2.89643E+09 
 1.55820E+18   3.06029E+09 
 1.56610E+18   3.21392E+09 
 1.57410E+18   3.34774E+09 
 1.58210E+18   3.43798E+09 
 1.59010E+18   3.42928E+09 
 1.59810E+18   3.03361E+09 
 1.60610E+18   3.25565E+09 
 1.61420E+18   3.49325E+09 
 1.62230E+18   3.74362E+09 
 1.63040E+18   4.00630E+09 
 1.63850E+18   4.28052E+09 
 1.64660E+18   4.56490E+09 
 1.65480E+18   4.86097E+09 
 1.66300E+18   5.16190E+09 
 1.67120E+18   5.46261E+09 
 1.67940E+18   5.75540E+09 
 1.68760E+18   6.02798E+09 
 1.69590E+18   6.26235E+09 
 1.70420E+18   6.41406E+09 
 1.71250E+18   6.37409E+09 
 1.72080E+18   5.73517E+09 
 1.72910E+18   6.13317E+09 
 1.73750E+18   6.55698E+09 
 1.74590E+18   7.00137E+09 
 1.75430E+18   7.46516E+09 
 1.76270E+18   7.94644E+09 
 1.77120E+18   8.44793E+09 
 1.77960E+18   8.95308E+09 
 1.78810E+18   9.46665E+09 
 1.79660E+18   9.97158E+09 
 1.80510E+18   1.04509E+10 
 1.81370E+18   1.08812E+10 
 1.82220E+18   1.12020E+10 
 1.83080E+18   1.13052E+10 
 1.83940E+18   1.06133E+10 
 1.84800E+18   1.05645E+10 
 1.85670E+18   1.12648E+10 
 1.86530E+18   1.19887E+10 
 1.87400E+18   1.27510E+10 
 1.88270E+18   1.35400E+10 
 1.89150E+18   1.43598E+10 
 1.90020E+18   1.51835E+10 
 1.90900E+18   1.60179E+10 
 1.91780E+18   1.68352E+10 
